Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
1440,2,2,5,1,15,2,8,10,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1450,2,2,5,1,15,2,8,10,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1460,2,2,5,1,15,2,7,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1470,2,2,5,1,15,2,7,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1480,2,2,5,1,15,2,7,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1490,2,2,5,1,15,2,7,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1500,2,2,5,1,15,2,7,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1510,2,2,5,1,15,2,7,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1520,2,2,5,1,14,2,8,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1530,2,2,5,1,14,2,8,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1540,2,2,5,1,14,2,8,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1550,2,2,5,1,14,2,8,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1560,2,2,5,1,14,2,8,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1570,2,2,5,1,13,2,9,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1580,2,2,5,1,12,2,9,11,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1590,2,2,5,1,12,2,9,12,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1600,2,2,6,1,12,2,9,12,39,8,8,0,0,10,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1610,2,2,6,1,12,2,9,11,39,8,8,0,0,11,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1620,2,2,6,1,12,2,9,11,39,8,8,0,0,11,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1630,2,2,6,1,12,1,10,11,39,8,8,0,0,11,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1640,2,2,6,1,11,1,11,11,39,8,8,0,0,11,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1650,2,2,6,1,11,1,11,11,39,8,8,0,0,11,11,12,13,12,0,32,8,0,0,2,2,1,1,2,0,0,0,0,0,0,

1660,2,2,6,1,11,2,10,11,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1670,2,2,6,1,10,2,10,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1680,2,2,6,1,10,2,10,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1690,2,2,6,1,9,2,11,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1700,2,2,6,1,9,2,12,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1710,2,2,6,1,8,2,12,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1720,2,2,6,1,8,2,13,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1730,2,2,6,1,8,2,13,12,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1740,2,2,6,1,7,2,14,13,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1750,2,2,6,1,6,2,15,13,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1760,2,2,6,1,5,1,17,13,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1770,2,2,6,1,5,1,17,13,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1780,2,3,6,1,4,1,19,13,39,9,9,0,0,11,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1790,2,3,6,1,4,1,19,12,39,9,9,0,0,12,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1800,3,3,6,2,4,1,19,12,39,9,9,0,0,12,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1810,3,3,6,2,4,1,19,10,39,9,9,0,0,14,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1820,3,4,6,2,4,1,19,10,39,9,9,0,0,14,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1830,3,4,7,2,3,1,19,9,39,9,9,0,0,15,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1840,3,4,7,2,2,1,21,8,39,9,9,0,0,16,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

1850,3,4,7,2,2,1,21,8,39,9,9,0,0,16,11,12,14,12,0,31,9,0,0,2,2,1,2,2,0,0,0,0,0,0,

