Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
840,0,0,0,1,4,0,22,13,25,3,3,0,0,1,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

850,1,0,0,1,4,0,22,13,25,3,3,0,0,1,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

860,1,0,0,1,4,0,22,12,25,3,3,0,0,2,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

870,1,1,1,1,3,0,22,13,25,3,3,0,0,2,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

880,1,2,1,1,3,0,22,11,25,3,3,0,0,4,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

890,1,2,1,1,3,0,23,10,25,3,3,0,0,5,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

900,1,2,1,1,2,0,23,10,25,3,3,0,0,5,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

910,1,2,1,2,2,0,24,10,25,3,3,0,0,5,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

920,1,2,1,2,2,0,24,10,25,3,3,0,0,5,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

930,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

940,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

950,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

960,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

970,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

980,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

990,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1000,1,2,1,2,2,0,24,9,25,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1010,1,2,1,2,3,0,23,9,26,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1020,1,2,1,2,3,0,23,9,26,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1030,1,2,1,2,5,0,21,9,28,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1040,1,2,1,2,5,0,21,9,28,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1050,1,2,1,2,6,0,20,9,29,3,3,0,0,6,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1060,1,3,1,2,6,0,19,9,29,3,3,0,0,7,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1070,1,3,1,2,7,0,18,9,30,3,3,0,0,7,10,11,11,11,0,37,3,0,0,1,0,0,1,0,1,0,0,0,0,0,

1080,1,3,1,2,7,1,17,9,30,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1090,1,3,1,2,7,1,17,9,30,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1100,1,3,1,2,6,1,18,9,30,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1110,1,3,1,2,6,1,17,10,30,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1120,1,3,1,2,7,1,16,10,31,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1130,1,3,1,2,8,1,15,10,32,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1140,1,3,1,2,9,1,14,10,33,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1150,1,3,1,2,10,1,13,10,34,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1160,1,3,1,3,10,1,13,10,34,4,4,0,0,7,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1170,1,3,1,3,10,1,12,10,34,4,4,0,0,8,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1180,1,3,1,3,10,1,12,10,34,4,4,0,0,8,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1190,1,3,1,3,10,1,12,10,34,4,4,0,0,8,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1200,1,3,2,3,11,1,11,10,35,4,4,0,0,8,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1210,1,3,2,3,11,1,11,9,35,4,4,0,0,9,10,11,11,12,0,36,4,0,0,1,0,0,1,1,1,0,0,0,0,0,

1220,1,3,2,3,12,2,9,9,36,5,5,0,0,9,10,11,12,12,0,35,5,0,0,2,0,0,1,1,1,0,0,0,0,0,

1230,1,3,2,3,12,2,9,9,37,5,5,0,0,9,10,11,12,12,0,35,5,0,0,2,0,0,1,1,1,0,0,0,0,0,

1240,1,3,2,3,12,2,8,10,37,5,5,0,0,9,10,11,12,12,0,35,5,0,0,2,0,0,1,1,1,0,0,0,0,0,

1250,1,3,2,3,12,2,9,10,37,5,5,0,0,9,10,11,12,12,0,35,5,0,0,2,0,0,1,1,1,0,0,0,0,0,

1260,1,3,2,3,12,2,9,10,37,5,5,0,0,9,10,11,12,12,0,35,5,0,0,2,0,0,1,1,1,0,0,0,0,0,

1270,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1280,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1290,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1300,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1310,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1320,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1330,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1340,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1350,1,3,2,3,12,3,8,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1360,1,3,3,3,12,3,9,10,37,6,6,0,0,9,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1370,1,3,3,3,12,3,9,9,37,6,6,0,0,10,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1380,1,4,3,3,12,3,11,8,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1390,1,4,3,3,12,3,11,8,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1400,1,4,3,3,12,3,11,8,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1410,1,4,3,3,12,3,10,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1420,1,4,3,3,12,3,10,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1430,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1440,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1450,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1460,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1470,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1480,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1490,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1500,1,4,3,3,12,3,11,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1510,1,4,3,3,11,3,12,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1520,1,4,3,3,11,3,12,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1530,1,4,3,3,9,3,14,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1540,1,4,3,3,9,3,14,9,37,6,6,0,0,11,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1550,1,4,3,4,8,3,15,8,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1560,1,4,3,4,8,3,16,8,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1570,1,4,3,4,7,3,16,9,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1580,1,4,3,4,7,2,17,9,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1590,1,4,3,4,7,2,17,9,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1600,1,4,3,4,7,2,17,9,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1610,1,4,3,4,7,2,17,9,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1620,1,4,3,4,6,2,17,10,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1630,1,4,3,4,5,2,18,10,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1640,1,4,3,4,4,2,19,10,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1650,1,4,3,4,3,2,20,10,37,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1660,2,4,3,4,4,2,19,10,38,6,6,0,0,12,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1670,2,4,3,4,4,2,20,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1680,2,4,3,4,4,2,20,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1690,2,4,3,4,4,2,20,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1700,2,4,3,4,3,2,20,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1710,2,4,3,4,3,2,22,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1720,2,4,3,4,2,1,23,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1730,2,4,3,4,1,1,24,9,38,6,6,0,0,13,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1740,2,4,3,5,1,1,24,8,38,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1750,2,4,3,5,1,1,24,9,38,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1760,2,4,3,5,1,1,24,9,38,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1770,2,4,3,5,1,0,25,9,38,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1780,2,4,3,5,1,0,24,10,38,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1790,2,4,3,5,1,0,24,10,38,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1800,2,4,3,5,2,0,23,10,39,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1810,2,4,3,5,2,0,23,10,39,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1820,2,4,3,5,2,0,23,10,39,6,6,0,0,14,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1830,3,4,3,5,2,0,23,9,39,6,6,0,0,15,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

1840,3,4,3,5,2,0,23,9,39,6,6,0,0,15,11,11,12,12,0,34,6,0,0,3,0,0,1,1,1,0,0,0,0,0,

