Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
670,0,0,1,0,10,0,21,8,28,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

680,0,0,1,0,10,0,21,8,28,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

690,0,0,1,0,10,0,21,8,28,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

700,0,0,1,0,10,0,21,8,28,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

710,0,0,1,0,8,0,23,8,28,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

720,0,0,1,0,9,0,22,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

730,0,0,1,0,7,0,23,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

740,0,0,1,0,7,0,24,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

750,0,0,1,0,7,0,24,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

760,0,0,1,0,7,0,24,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

770,0,0,1,0,6,0,24,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

780,0,0,1,0,6,0,24,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

790,0,0,1,0,6,0,25,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

800,0,0,1,0,6,0,25,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

810,0,0,1,0,5,0,26,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

820,0,0,1,0,5,0,26,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

830,0,0,1,0,5,0,26,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

840,0,0,1,0,5,0,26,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

850,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

860,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

870,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

880,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

890,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

900,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

910,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

920,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

930,0,0,1,0,4,0,27,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

940,0,0,1,0,3,0,28,8,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

950,0,0,1,0,2,0,28,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

960,0,0,1,0,2,0,28,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

970,0,0,1,0,2,0,28,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

980,0,0,1,0,2,0,28,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

990,0,0,1,0,1,0,29,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

1000,0,0,1,0,1,0,29,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

1010,0,0,1,0,1,0,29,9,29,7,7,0,0,1,13,11,11,12,0,33,7,0,0,1,2,1,1,0,2,0,0,0,0,0,

1020,0,1,1,0,4,1,25,9,32,8,8,0,0,1,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1030,0,1,1,0,7,1,22,8,35,8,8,0,0,2,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1040,0,1,1,0,8,1,21,8,36,8,8,0,0,2,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1050,1,1,1,0,8,1,21,7,36,8,8,0,0,3,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1060,1,1,1,0,9,1,20,7,37,8,8,0,0,3,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1070,1,1,1,0,10,1,19,7,38,8,8,0,0,3,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1080,1,1,1,0,11,1,18,7,39,8,8,0,0,3,13,11,12,12,0,32,8,0,0,1,2,1,2,0,2,0,0,0,0,0,

1090,1,1,1,0,11,2,17,7,39,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1100,1,1,1,0,12,2,16,7,40,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1110,1,1,1,0,12,2,16,7,40,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1120,1,1,1,0,12,2,15,8,40,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1130,1,1,1,0,13,2,14,8,41,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1140,1,1,1,0,13,2,14,8,41,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1150,2,1,1,0,13,2,14,8,41,9,9,0,0,3,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1160,2,1,1,0,13,2,14,7,41,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1170,2,1,1,0,13,2,15,7,41,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1180,2,1,1,0,13,2,15,7,41,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1190,2,1,1,0,13,2,15,7,41,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1200,2,1,1,0,13,2,15,7,41,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1210,2,1,1,0,14,2,14,7,42,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1220,2,1,1,0,13,2,14,7,42,9,9,0,0,4,13,11,12,13,0,31,9,0,0,1,2,1,2,0,3,0,0,0,0,0,

1230,2,1,1,0,13,3,14,7,42,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1240,2,1,1,0,14,3,13,7,43,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1250,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1260,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1270,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1280,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1290,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1300,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1310,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1320,2,1,1,0,15,3,12,7,44,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1330,2,1,1,0,16,3,11,7,45,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1340,2,1,1,0,16,3,11,7,45,10,10,0,0,4,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1350,2,1,1,1,16,3,11,6,45,10,10,0,0,5,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1360,2,1,1,1,16,3,11,6,45,10,10,0,0,5,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1370,2,1,1,1,16,3,11,6,45,10,10,0,0,5,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1380,2,1,1,1,16,3,11,6,45,10,10,0,0,5,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1390,2,1,1,1,16,3,11,6,45,10,10,0,0,5,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1400,2,1,2,1,16,3,11,5,45,10,10,0,0,6,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1410,2,1,2,1,16,3,11,5,45,10,10,0,0,6,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1420,2,1,2,1,16,3,11,5,45,10,10,0,0,6,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1430,2,1,2,1,16,3,11,5,45,10,10,0,0,6,13,11,13,13,0,30,10,0,0,1,2,1,3,0,3,0,0,0,0,0,

1440,2,1,2,1,16,4,10,5,45,11,11,0,0,6,14,11,13,13,0,29,11,0,0,1,2,2,3,0,3,0,0,0,0,0,

1450,2,1,2,1,16,4,10,5,45,11,11,0,0,6,14,11,13,13,0,29,11,0,0,1,2,2,3,0,3,0,0,0,0,0,

1460,2,1,2,1,16,4,10,5,45,11,11,0,0,6,14,11,13,13,0,29,11,0,0,1,2,2,3,0,3,0,0,0,0,0,

1470,2,1,2,1,16,4,10,5,45,11,11,0,0,6,14,11,13,13,0,29,11,0,0,1,2,2,3,0,3,0,0,0,0,0,

1480,2,1,2,1,16,4,10,5,45,11,11,0,0,6,14,11,13,13,0,29,11,0,0,1,2,2,3,0,3,0,0,0,0,0,

1490,2,1,2,1,16,5,9,5,45,12,12,0,0,6,14,12,13,13,0,28,12,0,0,1,2,3,3,0,3,0,0,0,0,0,

1500,2,1,2,1,16,6,8,5,45,13,13,0,0,6,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1510,2,1,2,2,16,6,8,4,45,13,13,0,0,7,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1520,2,1,2,2,13,5,10,6,45,13,13,0,0,7,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1530,2,1,2,2,10,5,13,7,45,13,13,0,0,7,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1540,2,2,2,2,9,5,13,7,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1550,2,2,2,2,9,5,14,7,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1560,2,2,2,2,8,5,15,7,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1570,2,2,2,2,7,5,15,7,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1580,2,2,2,2,6,5,17,7,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1590,2,2,2,2,6,4,18,7,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1600,2,2,2,2,5,4,18,8,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1610,2,2,2,2,5,4,18,8,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1620,2,2,2,2,5,4,18,8,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1630,2,2,2,2,4,4,19,8,45,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1640,2,2,2,2,5,4,18,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1650,2,2,2,2,5,4,18,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1660,2,2,2,2,5,4,19,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1670,2,2,2,2,5,4,19,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1680,2,2,2,2,5,4,19,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1690,2,2,2,2,5,4,19,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1700,2,2,2,2,5,4,19,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1710,2,2,2,2,4,4,20,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1720,2,2,2,2,4,4,20,8,46,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1730,2,2,2,2,5,3,20,8,47,13,13,0,0,8,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1740,2,2,3,2,4,3,21,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1750,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1760,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1770,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1780,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1790,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1800,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1810,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1820,2,2,3,2,3,3,22,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1830,2,2,3,2,2,3,23,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

1840,2,2,3,2,2,3,23,7,47,13,13,0,0,9,15,12,13,13,0,27,13,0,0,2,2,3,3,0,3,0,0,0,0,0,

