Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
470,0,0,0,0,29,6,0,5,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

480,0,0,0,0,29,6,0,5,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

490,0,0,0,0,29,6,0,5,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

500,0,0,0,0,29,6,0,5,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

510,0,0,0,0,19,3,9,8,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

520,0,0,0,0,19,3,9,8,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

530,0,0,0,0,19,3,9,8,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

540,0,0,0,0,19,3,9,9,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

550,0,0,0,0,18,3,10,9,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

560,0,0,0,0,17,3,11,9,29,6,6,0,0,0,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

570,0,0,1,0,14,3,13,8,29,6,6,0,0,1,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

580,0,0,1,0,14,3,14,8,29,6,6,0,0,1,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

590,0,0,1,0,13,2,14,8,29,6,6,0,0,1,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

600,0,0,1,1,13,2,15,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

610,0,0,1,1,13,2,15,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

620,0,0,1,1,12,2,16,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

630,0,0,1,1,12,2,17,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

640,0,0,1,1,11,2,18,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

650,0,0,1,1,11,2,18,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

660,0,0,1,1,11,2,18,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

670,0,0,1,1,11,2,18,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

680,0,0,1,1,10,2,19,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

690,0,0,1,1,9,2,20,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

700,0,0,1,1,9,2,20,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

710,0,0,1,1,9,2,20,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

720,0,0,1,1,8,2,21,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

730,0,0,1,1,7,2,22,7,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

740,0,0,1,1,6,1,23,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

750,0,0,1,1,5,1,23,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

760,0,0,1,1,3,1,26,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

770,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

780,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

790,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

800,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

810,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

820,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

830,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

840,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

850,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

860,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

870,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

880,0,0,1,1,2,0,28,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

890,0,0,1,1,1,0,29,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

900,0,0,1,1,1,0,29,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

910,0,0,1,1,1,0,29,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

920,0,0,1,1,1,0,29,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

930,0,0,1,1,1,0,29,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

940,0,0,1,1,1,0,29,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

950,0,0,1,1,0,0,30,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

960,1,0,1,1,0,0,30,8,29,6,6,0,0,2,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

970,1,0,1,1,0,0,30,7,29,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

980,1,0,1,1,0,0,30,7,29,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

990,1,0,1,1,0,0,30,7,29,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1000,1,0,1,1,0,0,30,7,29,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1010,1,0,1,1,1,0,29,7,30,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1020,1,0,1,1,1,0,29,7,30,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1030,1,0,1,1,3,0,27,7,32,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1040,1,0,1,1,3,0,27,7,32,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1050,1,0,1,1,3,0,27,7,32,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1060,1,0,1,1,3,0,26,8,32,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1070,1,0,1,1,5,0,25,8,34,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1080,1,0,1,1,6,0,24,8,35,6,6,0,0,3,12,13,11,10,0,34,6,0,0,0,1,1,2,1,1,0,0,0,0,0,

1090,1,0,1,1,6,1,23,8,35,7,7,0,0,3,12,14,11,10,0,33,7,0,0,0,1,2,2,1,1,0,0,0,0,0,

1100,1,0,1,1,6,1,23,8,35,7,7,0,0,3,12,14,11,10,0,33,7,0,0,0,1,2,2,1,1,0,0,0,0,0,

1110,1,0,1,1,7,1,23,8,36,7,7,0,0,3,12,14,11,10,0,33,7,0,0,0,1,2,2,1,1,0,0,0,0,0,

1120,1,0,1,1,8,2,21,8,37,8,8,0,0,3,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1130,2,0,1,1,9,2,20,7,38,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1140,2,0,1,1,9,2,20,7,38,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1150,2,0,1,1,10,2,19,7,39,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1160,2,0,1,1,12,2,16,8,41,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1170,2,0,1,1,12,2,16,8,41,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1180,2,0,1,1,12,2,16,8,41,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1190,2,0,1,1,13,2,15,8,42,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1200,2,0,1,1,14,2,13,9,43,8,8,0,0,4,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1210,2,1,1,1,14,2,13,8,43,8,8,0,0,5,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1220,2,1,1,1,14,2,12,9,43,8,8,0,0,5,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1230,2,1,1,1,14,2,12,9,43,8,8,0,0,5,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1240,2,1,1,1,14,2,12,9,43,8,8,0,0,5,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1250,2,1,1,1,14,2,12,9,43,8,8,0,0,5,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1260,2,1,1,1,15,2,10,10,44,8,8,0,0,5,12,15,11,10,0,32,8,0,0,0,1,3,2,1,1,0,0,0,0,0,

1270,2,1,1,1,15,4,8,10,44,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1280,2,1,1,1,15,4,8,10,44,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1290,2,1,1,1,15,4,8,10,44,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1300,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1310,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1320,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1330,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1340,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1350,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1360,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1370,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1380,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1390,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1400,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1410,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1420,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1430,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1440,2,1,1,1,17,4,6,10,46,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1450,2,1,1,1,18,4,5,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1460,2,1,1,1,18,4,5,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1470,2,1,1,1,18,4,6,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1480,2,1,1,1,18,4,6,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1490,2,1,1,1,18,4,6,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1500,2,1,1,1,18,4,6,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1510,2,1,1,1,17,4,7,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1520,2,1,1,1,17,4,7,10,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1530,2,1,1,1,15,4,7,11,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1540,2,1,1,1,15,4,8,11,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1550,2,1,1,1,15,4,8,11,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1560,2,1,1,1,15,4,8,11,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1570,2,1,1,1,13,4,9,12,47,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1580,2,1,1,1,13,4,8,12,48,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1590,2,2,1,1,13,3,9,12,48,10,10,0,0,5,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1600,2,2,2,1,13,3,9,10,48,10,10,0,0,7,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1610,2,2,2,1,12,3,10,10,48,10,10,0,0,7,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1620,2,2,2,1,11,2,11,10,48,10,10,0,0,7,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1630,2,2,2,1,11,2,13,10,48,10,10,0,0,7,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1640,2,2,2,1,10,2,14,11,48,10,10,0,0,7,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1650,2,3,2,1,9,2,14,11,48,10,10,0,0,7,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1660,2,3,2,1,8,2,15,10,48,10,10,0,0,8,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1670,2,3,3,1,7,2,16,11,48,10,10,0,0,8,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1680,2,3,3,2,7,2,16,11,48,10,10,0,0,8,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1690,2,3,3,2,6,2,17,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1700,2,3,3,2,6,2,17,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1710,2,3,3,2,5,2,19,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1720,2,3,3,2,5,2,19,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1730,2,3,3,2,5,2,19,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1740,2,3,3,2,5,2,19,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1750,2,3,3,2,5,2,19,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1760,2,3,3,2,4,2,20,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1770,2,3,3,2,4,0,22,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1780,2,3,3,2,4,0,22,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1790,2,3,3,2,4,0,22,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1800,2,3,3,2,2,0,23,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1810,2,3,3,2,2,0,23,9,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1820,2,3,3,2,2,0,22,11,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

1830,2,3,3,2,2,0,22,11,48,10,10,0,0,10,14,15,11,10,0,30,10,0,0,1,1,4,2,1,1,0,0,0,0,0,

