Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
200,0,0,0,0,19,4,10,7,19,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

210,0,0,0,0,19,4,10,7,19,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

220,0,0,0,0,19,4,10,7,19,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

230,0,0,0,0,20,4,9,7,20,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

240,0,0,0,0,20,4,9,7,20,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

250,0,0,0,0,21,4,8,7,21,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

260,0,0,0,0,23,4,6,7,23,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

270,0,0,0,0,23,4,6,7,23,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

280,0,0,0,0,23,4,6,7,23,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

290,0,0,0,0,23,4,6,7,23,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

300,0,0,0,0,23,4,5,8,23,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

310,0,0,0,0,24,4,3,9,24,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

320,0,0,0,0,25,4,2,9,25,4,4,0,0,0,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

330,1,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

340,1,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

350,1,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

360,1,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

370,1,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

380,1,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

390,2,0,0,0,25,4,2,8,25,4,4,0,0,1,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

400,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

410,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

420,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

430,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

440,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

450,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

460,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

470,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

480,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

490,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

500,2,0,0,0,25,4,2,7,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

510,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

520,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

530,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

540,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

550,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

560,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

570,2,0,0,0,16,1,11,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

580,2,0,0,0,15,1,12,10,25,4,4,0,0,2,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

590,2,1,0,0,14,1,13,9,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

600,2,1,0,0,12,1,15,9,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

610,2,1,0,0,12,1,15,9,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

620,2,1,0,0,11,1,16,9,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

630,2,1,0,0,10,1,17,9,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

640,2,1,0,0,9,0,18,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

650,2,1,0,0,8,0,19,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

660,2,1,0,0,8,0,19,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

670,2,1,0,0,8,0,19,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

680,2,1,0,0,7,0,20,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

690,2,1,0,0,7,0,20,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

700,2,1,0,0,6,0,21,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

710,2,1,0,0,6,0,21,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

720,2,1,0,0,6,0,21,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

730,2,1,0,0,5,0,22,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

740,2,1,0,0,5,0,22,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

750,2,1,0,0,4,0,23,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

760,2,1,0,0,2,0,25,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

770,2,1,0,0,2,0,25,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

780,2,1,0,0,2,0,25,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

790,2,1,0,0,2,0,25,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

800,2,1,0,0,2,0,25,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

810,2,1,0,0,2,0,25,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

820,2,1,0,0,0,0,27,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

830,2,1,0,0,0,0,27,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

840,2,1,0,0,0,0,28,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

850,2,1,0,0,0,0,28,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

860,2,1,0,0,0,0,28,10,25,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

870,3,1,0,0,1,0,27,10,26,4,4,0,0,3,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

880,3,1,0,0,1,0,27,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

890,3,1,0,0,1,0,27,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

900,3,1,0,0,1,0,27,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

910,3,1,0,0,1,0,28,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

920,3,1,0,0,1,0,28,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

930,3,1,0,0,1,0,28,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

940,3,1,0,0,1,0,28,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

950,3,2,0,0,1,0,28,9,26,4,4,0,0,4,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

960,3,2,0,0,1,0,28,8,26,4,4,0,0,5,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

970,3,2,0,0,1,0,28,8,26,4,4,0,0,5,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

980,3,2,1,0,1,0,28,7,26,4,4,0,0,6,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

990,3,2,1,0,1,0,28,7,26,4,4,0,0,6,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

1000,3,2,1,0,1,0,28,7,26,4,4,0,0,6,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

1010,3,2,1,0,1,0,28,7,26,4,4,0,0,6,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

1020,3,2,1,0,1,0,28,7,26,4,4,0,0,6,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

1030,3,2,1,0,2,0,27,7,27,4,4,0,0,6,11,11,11,11,0,36,4,0,0,0,1,2,0,0,1,0,0,0,0,0,

1040,3,2,1,0,3,1,25,7,28,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1050,3,2,1,0,4,1,24,7,29,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1060,3,2,1,0,4,1,24,7,29,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1070,3,2,1,0,4,1,23,8,29,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1080,3,2,1,0,5,1,21,9,30,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1090,3,2,1,0,5,1,21,10,30,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1100,3,2,1,0,5,1,21,10,30,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1110,3,2,2,0,6,1,20,10,31,5,5,0,0,6,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1120,3,2,2,0,6,1,21,9,31,5,5,0,0,7,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1130,3,2,2,0,6,1,21,9,31,5,5,0,0,7,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1140,3,2,2,0,6,1,21,9,31,5,5,0,0,7,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1150,3,2,2,0,6,1,21,9,31,5,5,0,0,7,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1160,3,2,2,0,7,1,20,9,32,5,5,0,0,7,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1170,3,2,2,1,7,1,20,9,32,5,5,0,0,7,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1180,3,2,2,1,8,1,19,8,33,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1190,3,2,2,1,8,1,19,8,33,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1200,3,2,2,1,8,1,19,8,33,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1210,3,2,2,1,8,1,19,8,33,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1220,3,2,2,1,8,1,19,8,33,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1230,3,2,2,1,9,1,18,8,34,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1240,3,2,2,1,9,1,18,8,34,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1250,3,2,2,1,9,1,18,8,34,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1260,3,2,2,1,9,1,18,8,34,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1270,3,2,2,1,9,1,18,8,34,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1280,3,2,2,1,10,1,17,8,35,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1290,3,2,2,1,11,1,16,8,36,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1300,4,2,2,1,12,1,15,8,37,5,5,0,0,8,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1310,4,2,2,1,12,1,15,7,37,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1320,4,2,2,1,13,1,14,7,38,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1330,4,2,2,1,13,1,14,7,38,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1340,4,2,2,1,13,1,14,7,38,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1350,4,2,2,1,14,1,13,7,39,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1360,4,2,2,1,16,1,11,7,41,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1370,4,2,2,1,15,1,12,7,41,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1380,4,2,2,2,15,1,13,7,41,5,5,0,0,9,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1390,4,2,2,2,15,1,13,6,41,5,5,0,0,10,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1400,4,2,2,2,15,1,13,6,41,5,5,0,0,10,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1410,4,2,2,2,17,1,11,6,43,5,5,0,0,10,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1420,4,2,2,2,17,1,11,6,43,5,5,0,0,10,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1430,4,2,2,2,17,1,11,6,43,5,5,0,0,10,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1440,4,3,2,2,18,1,10,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1450,4,3,2,2,18,1,10,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1460,4,3,2,2,18,1,11,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1470,4,3,2,2,18,1,11,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1480,4,3,2,2,18,1,12,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1490,4,3,2,2,18,1,12,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1500,4,3,2,2,18,1,12,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1510,4,3,2,2,18,1,12,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1520,4,3,2,2,18,1,12,5,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1530,4,3,2,2,17,1,12,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1540,4,3,2,2,16,0,14,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1550,4,3,2,2,15,0,15,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1560,4,3,2,2,15,0,15,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1570,4,3,2,2,15,0,15,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1580,4,3,2,2,15,0,15,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1590,4,3,2,2,14,0,16,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1600,4,3,2,2,14,0,16,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1610,4,3,2,2,14,0,16,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1620,4,3,2,2,13,0,17,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1630,4,3,2,2,13,0,17,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1640,4,3,2,2,13,0,17,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1650,4,3,2,2,13,0,17,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1660,4,3,2,2,12,0,18,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1670,4,3,2,2,12,0,18,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1680,4,3,2,2,11,0,20,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1690,4,3,2,2,11,0,20,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1700,4,3,2,2,11,0,20,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1710,4,3,2,2,11,0,20,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1720,4,3,2,2,11,0,20,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1730,4,3,2,2,11,0,20,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1740,4,3,2,2,10,0,21,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1750,4,3,2,2,10,0,21,6,44,5,5,0,0,11,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1760,5,3,2,2,10,0,21,5,44,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1770,5,3,2,2,10,0,21,5,44,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1780,5,3,2,2,9,0,22,5,44,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1790,5,3,2,2,8,0,23,5,44,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1800,5,3,2,2,7,0,24,5,44,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1810,5,3,2,2,7,0,25,5,44,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1820,5,3,2,2,7,0,25,5,45,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

1830,5,3,2,2,7,0,25,5,45,5,5,0,0,12,11,11,12,11,0,35,5,0,0,0,1,2,1,0,1,0,0,0,0,0,

