Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
110,0,0,0,0,14,5,16,5,14,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

120,0,0,0,0,14,5,16,5,14,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

130,0,0,0,0,14,5,16,5,14,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

140,0,0,0,0,15,5,14,6,15,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

150,0,0,0,0,17,5,12,6,17,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

160,0,0,0,0,17,5,12,6,17,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

170,0,0,0,1,17,5,12,6,17,5,5,0,0,0,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

180,0,0,0,1,17,5,12,5,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

190,0,0,0,1,17,5,12,5,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

200,0,0,0,1,17,5,11,6,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

210,0,0,0,1,17,5,11,6,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

220,0,0,0,1,17,5,11,6,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

230,0,0,0,1,17,5,11,6,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

240,0,0,0,1,17,5,11,6,17,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

250,0,0,0,1,18,5,10,6,18,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

260,0,0,0,1,18,5,10,6,18,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

270,0,0,0,1,21,5,7,6,21,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

280,0,0,0,1,22,5,6,6,22,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

290,0,0,0,1,22,5,6,6,22,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

300,0,0,0,1,23,5,5,6,23,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

310,0,0,0,1,24,5,4,6,24,5,5,0,0,1,12,11,11,11,0,35,5,0,0,1,0,1,0,2,1,0,0,0,0,0,

320,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

330,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

340,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

350,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

360,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

370,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

380,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

390,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

400,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

410,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

420,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

430,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

440,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

450,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

460,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

470,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

480,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

490,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

500,0,0,0,1,25,6,2,6,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

510,0,0,0,1,16,3,11,9,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

520,0,0,0,1,16,3,10,10,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

530,0,0,0,1,15,3,10,11,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

540,0,0,0,1,15,3,10,11,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

550,0,0,0,1,14,3,11,11,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

560,0,0,0,1,13,2,13,11,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

570,0,0,0,1,13,2,13,11,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

580,0,0,0,1,13,2,13,11,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

590,0,0,0,1,11,1,14,12,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

600,0,0,0,1,11,1,15,12,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

610,0,0,0,1,11,1,15,12,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

620,0,0,0,1,11,1,15,12,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

630,0,0,0,1,11,1,15,12,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

640,0,0,0,1,10,1,15,13,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

650,0,0,0,1,9,1,16,13,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

660,0,0,0,1,8,1,17,13,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

670,0,0,1,1,8,1,17,13,25,6,6,0,0,1,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

680,0,0,1,1,8,1,18,12,25,6,6,0,0,2,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

690,0,0,1,1,8,1,18,12,25,6,6,0,0,2,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

700,1,0,1,1,8,1,18,12,25,6,6,0,0,2,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

710,1,0,1,1,8,1,19,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

720,1,0,1,1,8,1,19,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

730,1,0,1,1,8,1,19,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

740,1,0,1,1,8,1,19,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

750,1,0,1,1,7,1,19,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

760,1,0,1,1,7,1,19,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

770,1,0,1,1,4,1,21,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

780,1,0,1,1,3,1,24,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

790,1,0,1,1,3,1,24,11,25,6,6,0,0,3,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

800,1,0,1,2,2,1,25,10,25,6,6,0,0,4,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

810,1,1,1,2,1,1,26,10,25,6,6,0,0,4,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

820,1,1,1,2,0,0,28,10,25,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

830,1,1,1,2,0,0,28,10,25,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

840,1,1,1,2,0,0,28,10,25,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

850,1,1,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

860,1,1,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

870,1,1,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

880,1,1,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

890,1,1,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

900,1,1,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

910,1,2,1,2,1,0,27,10,26,6,6,0,0,5,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

920,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

930,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

940,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

950,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

960,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

970,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

980,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

990,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1000,1,2,1,2,1,0,27,9,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1010,1,2,1,2,1,0,26,10,26,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1020,1,2,1,2,2,0,25,10,27,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1030,1,2,1,2,2,0,24,11,27,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1040,1,2,1,2,3,0,23,11,28,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1050,1,2,1,2,3,0,23,11,28,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1060,1,2,1,2,4,0,22,11,29,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1070,1,2,1,2,5,0,20,12,30,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1080,1,2,2,2,5,0,20,12,30,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1090,1,2,2,2,5,0,20,12,30,6,6,0,0,6,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1100,1,2,2,2,5,0,19,12,30,6,6,0,0,7,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1110,1,2,2,3,5,0,19,12,30,6,6,0,0,7,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1120,1,2,2,3,5,0,19,12,30,6,6,0,0,7,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1130,2,2,2,3,5,0,19,12,30,6,6,0,0,7,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1140,2,2,2,3,5,0,19,11,30,6,6,0,0,8,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1150,2,2,2,3,5,0,19,11,30,6,6,0,0,8,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1160,2,2,2,3,5,0,18,12,30,6,6,0,0,8,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1170,2,2,2,3,7,0,16,12,32,6,6,0,0,8,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1180,2,2,2,3,7,0,17,11,32,6,6,0,0,9,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1190,2,2,2,3,8,0,16,11,33,6,6,0,0,9,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1200,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1210,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1220,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1230,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1240,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1250,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1260,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1270,3,2,2,3,8,0,16,10,33,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1280,3,2,2,3,9,0,15,10,34,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1290,3,2,2,3,9,0,15,10,34,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1300,3,2,2,3,10,0,14,10,35,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1310,3,2,2,3,10,0,15,10,35,6,6,0,0,10,12,11,12,11,0,34,6,0,0,2,0,1,0,2,1,0,0,0,0,0,

1320,3,2,2,3,10,1,14,10,35,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1330,3,2,2,3,10,1,14,10,35,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1340,3,2,2,3,11,1,13,10,36,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1350,3,2,2,3,10,1,13,11,36,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1360,4,2,2,3,12,1,11,11,38,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1370,4,2,2,3,12,1,11,11,38,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1380,4,2,2,3,12,1,11,11,38,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1390,4,2,2,3,12,1,11,11,38,7,7,0,0,10,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1400,4,2,2,3,12,1,11,10,38,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1410,4,2,2,3,14,1,8,11,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1420,4,2,2,3,14,1,9,11,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1430,4,2,2,3,14,1,9,11,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1440,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1450,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1460,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1470,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1480,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1490,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1500,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1510,4,2,2,3,14,1,8,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1520,4,2,2,3,13,1,9,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1530,4,2,2,3,13,1,9,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1540,4,2,2,3,12,1,10,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1550,4,2,2,3,12,1,10,12,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1560,5,2,2,3,11,1,10,13,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1570,5,2,2,3,10,1,10,13,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1580,5,2,2,3,10,1,11,13,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1590,5,2,2,3,10,1,11,13,40,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1600,5,2,2,3,11,1,11,13,41,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1610,6,2,2,3,11,1,11,13,41,7,7,0,0,11,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1620,6,2,2,3,11,1,11,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1630,6,2,2,3,11,1,11,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1640,6,2,2,3,11,1,12,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1650,6,2,2,3,11,1,12,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1660,6,2,2,3,11,1,12,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1670,6,2,2,3,9,1,13,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1680,6,2,2,3,9,1,15,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1690,7,2,2,3,9,1,15,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1700,7,2,2,4,8,1,17,12,41,7,7,0,0,12,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1710,7,2,2,4,8,1,16,12,41,7,7,0,0,13,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1720,7,2,3,4,8,1,16,12,41,7,7,0,0,13,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1730,7,2,3,4,8,1,16,11,41,7,7,0,0,14,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1740,7,2,3,4,8,1,16,11,41,7,7,0,0,14,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1750,7,2,3,4,8,1,16,11,41,7,7,0,0,14,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1760,7,2,3,4,8,1,16,11,41,7,7,0,0,14,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1770,7,2,3,4,8,1,16,11,41,7,7,0,0,14,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1780,7,2,4,4,8,1,16,10,41,7,7,0,0,15,12,11,13,11,0,33,7,0,0,2,0,1,0,2,2,0,0,0,0,0,

1790,7,2,4,4,7,2,16,10,41,8,8,0,0,15,13,11,13,11,0,32,8,0,0,2,1,1,0,2,2,0,0,0,0,0,

1800,7,2,4,4,7,2,16,10,41,8,8,0,0,15,13,11,13,11,0,32,8,0,0,2,1,1,0,2,2,0,0,0,0,0,

1810,7,2,4,4,6,2,16,10,41,8,8,0,0,16,13,11,13,11,0,32,8,0,0,2,1,1,0,2,2,0,0,0,0,0,

1820,7,2,4,4,6,1,17,10,41,8,8,0,0,16,13,11,13,11,0,32,8,0,0,2,1,1,0,2,2,0,0,0,0,0,

1830,7,2,4,4,6,1,17,9,41,8,8,0,0,17,13,11,13,11,0,32,8,0,0,2,1,1,0,2,2,0,0,0,0,0,

