Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
250,0,0,0,0,26,9,2,3,26,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

260,0,0,0,0,26,9,2,3,26,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

270,0,0,0,0,27,9,1,3,27,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

280,0,0,0,0,27,9,1,3,27,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

290,0,0,0,0,27,9,1,3,27,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

300,0,0,0,0,27,9,1,3,27,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

310,0,0,0,0,27,9,1,3,27,9,9,0,0,0,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

320,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

330,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

340,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

350,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

360,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

370,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

380,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

390,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

400,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

410,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

420,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

430,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

440,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

450,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

460,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

470,0,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

480,1,1,0,0,27,9,1,2,27,9,9,0,0,1,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

490,1,1,0,0,27,9,1,1,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

500,1,1,0,0,27,9,1,1,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

510,1,1,0,0,15,2,15,5,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

520,1,1,0,0,14,2,16,5,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

530,1,1,0,0,14,2,17,5,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

540,1,1,0,0,12,1,19,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

550,1,1,0,0,12,1,19,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

560,1,1,0,0,11,1,20,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

570,1,1,0,0,11,1,20,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

580,1,1,0,0,10,1,21,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

590,1,1,0,0,10,1,21,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

600,1,1,0,0,8,1,23,6,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

610,1,1,0,0,7,0,24,7,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

620,1,1,0,0,7,0,24,7,27,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

630,1,1,0,0,7,0,24,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

640,1,1,0,0,7,0,24,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

650,1,1,0,0,7,0,24,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

660,1,1,0,0,7,0,24,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

670,1,1,0,0,7,0,24,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

680,1,1,0,0,4,0,27,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

690,1,1,0,0,4,0,27,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

700,1,1,0,0,4,0,27,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

710,1,1,0,0,4,0,27,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

720,1,1,0,0,2,0,28,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

730,1,1,0,0,2,0,29,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

740,1,1,0,0,2,0,29,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

750,1,1,0,0,2,0,29,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

760,1,1,0,0,2,0,29,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

770,1,1,0,0,1,0,29,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

780,1,1,0,0,1,0,30,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

790,1,1,0,0,1,0,30,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

800,1,1,0,0,1,0,30,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

810,1,1,0,0,1,0,30,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

820,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

830,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

840,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

850,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

860,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

870,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

880,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

890,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

900,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

910,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

920,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

930,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

940,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

950,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

960,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

970,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

980,1,1,0,0,1,0,31,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

990,1,1,0,0,1,0,32,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1000,1,1,0,0,1,0,32,7,28,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1010,1,1,0,0,2,0,31,7,29,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1020,1,1,0,0,2,0,30,8,29,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1030,1,1,0,0,2,0,30,8,29,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1040,1,1,0,0,3,0,29,8,30,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1050,1,1,0,0,6,0,25,9,33,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1060,1,1,0,0,7,0,24,9,34,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1070,1,1,0,0,7,0,24,9,34,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1080,1,1,0,0,8,0,23,9,35,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1090,1,1,0,0,9,0,22,9,36,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1100,1,1,0,0,11,0,20,9,38,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1110,1,1,0,0,12,0,19,9,39,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1120,1,1,0,0,13,0,18,9,40,9,9,0,0,2,12,12,12,13,0,31,9,0,0,0,1,3,2,0,3,0,0,0,0,0,

1130,1,1,0,0,12,1,18,9,40,10,10,0,0,2,12,12,13,13,0,31,8,1,0,1,1,3,3,0,3,1,0,0,0,0,

1140,1,1,0,0,12,1,17,10,40,10,10,0,0,2,12,12,13,13,0,31,8,1,0,1,1,3,3,0,3,1,0,0,0,0,

1150,1,1,0,0,13,1,16,10,41,10,10,0,0,2,12,12,13,13,0,31,8,1,0,1,1,3,3,0,3,1,0,0,0,0,

1160,1,1,0,0,13,1,16,10,41,10,10,0,0,2,12,12,13,13,0,31,8,1,0,1,1,3,3,0,3,1,0,0,0,0,

1170,1,1,0,0,13,2,15,10,41,11,11,0,0,2,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1180,1,1,0,0,13,2,15,10,41,11,11,0,0,2,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1190,1,1,0,0,14,2,13,11,42,11,11,0,0,2,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1200,2,1,0,0,14,2,13,11,42,11,11,0,0,2,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1210,2,1,0,0,15,2,12,10,43,11,11,0,0,3,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1220,2,1,0,0,15,2,12,10,43,11,11,0,0,3,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1230,2,1,0,0,15,2,12,10,43,11,11,0,0,3,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1240,2,1,0,0,15,2,12,10,43,11,11,0,0,3,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1250,2,1,0,0,15,2,12,10,43,11,11,0,0,3,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1260,2,2,0,0,15,2,11,10,43,11,11,0,0,4,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1270,2,2,0,0,15,2,11,10,43,11,11,0,0,4,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1280,2,2,0,0,16,2,10,10,44,11,11,0,0,4,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1290,2,2,0,0,16,2,10,10,44,11,11,0,0,4,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1300,2,2,0,1,16,2,9,10,44,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1310,2,2,0,1,16,2,9,10,44,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1320,2,2,0,1,16,2,9,10,44,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1330,2,2,0,1,16,2,9,10,44,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1340,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1350,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1360,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1370,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1380,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1390,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1400,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1410,2,2,0,1,17,2,8,10,45,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1420,2,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1430,2,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1440,2,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1450,2,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1460,2,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1470,2,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1480,3,2,0,1,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1490,3,3,0,2,18,2,7,10,46,11,11,0,0,5,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1500,3,3,0,2,18,2,7,9,46,11,11,0,0,6,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1510,3,3,0,2,17,2,8,8,46,11,11,0,0,7,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1520,3,3,0,2,17,2,8,8,46,11,11,0,0,7,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1530,3,3,0,2,17,2,8,8,46,11,11,0,0,7,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1540,3,3,0,2,16,2,9,8,46,11,11,0,0,7,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1550,3,3,0,2,14,2,9,8,47,11,11,0,0,7,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1560,3,3,0,2,13,2,10,9,47,11,11,0,0,7,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1570,3,3,0,2,13,2,11,8,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1580,3,3,0,2,12,2,12,8,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1590,3,3,0,2,11,2,13,8,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1600,3,3,0,2,9,2,15,8,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1610,3,3,0,2,8,2,14,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1620,3,3,0,2,7,2,16,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1630,3,3,0,2,7,1,17,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1640,3,3,0,2,7,1,17,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1650,3,3,0,2,6,1,18,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1660,3,3,0,2,6,1,18,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1670,3,3,0,2,6,0,19,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1680,3,3,0,2,6,0,19,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1690,3,3,0,2,5,0,20,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1700,3,3,0,2,5,0,20,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1710,3,3,0,2,4,0,22,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1720,3,3,0,2,4,0,22,9,47,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1730,3,3,0,2,5,0,21,9,48,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1740,3,3,0,3,5,0,21,9,48,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1750,3,3,0,3,5,0,21,9,48,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1760,3,3,0,3,6,0,21,9,49,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1770,3,3,0,3,6,0,21,9,49,11,11,0,0,8,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1780,4,3,0,3,5,0,21,7,49,11,11,0,0,10,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1790,4,3,0,3,5,0,21,7,49,11,11,0,0,10,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1800,4,3,0,3,5,0,22,7,49,11,11,0,0,10,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1810,4,3,0,3,5,0,23,7,49,11,11,0,0,10,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1820,4,3,0,3,5,0,23,7,49,11,11,0,0,10,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

1830,4,3,0,3,5,0,23,7,49,11,11,0,0,10,12,12,13,14,0,30,9,1,0,1,1,3,3,0,4,1,0,0,0,0,

