Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known

5000,9,11,11,15,2,0,31,11,50,26,26,0,0,46,30,33,30,33,6,12,7,0,25,

5100,9,12,11,15,2,0,31,10,50,26,26,0,0,47,30,33,30,33,6,12,7,0,25,
5200,9,12,12,15,1,0,32,11,50,26,26,0,0,47,30,33,30,33,6,12,7,0,25,

5300,10,13,12,16,1,1,30,9,51,27,27,0,0,50,31,33,30,33,6,11,8,0,25,
5400,10,13,12,16,2,1,30,8,52,27,27,0,0,51,31,33,30,33,6,11,8,0,25,

5500,10,13,12,16,2,1,34,8,52,27,27,0,0,51,31,33,30,33,6,11,8,0,25,
5600,10,13,13,16,2,1,35,7,52,27,27,0,0,52,31,33,30,33,6,11,8,0,25,

5700,10,13,13,16,2,1,33,9,52,27,27,0,0,52,31,33,30,33,6,11,8,0,25,
5800,10,14,13,16,2,0,33,12,53,27,27,0,0,53,31,33,30,33,6,11,8,0,25,

5900,10,14,13,16,1,0,33,14,53,27,27,0,0,53,31,33,30,33,6,11,8,0,25,

6000,10,15,14,17,2,1,31,12,54,28,28,0,0,55,31,33,30,34,6,10,9,0,25,
6100,10,15,14,19,3,1,31,10,55,28,28,0,0,57,31,33,30,34,6,10,9,0,25,

6200,10,15,15,19,3,1,31,8,55,28,28,0,0,59,31,33,30,34,6,10,9,0,25,
6300,10,15,15,19,2,1,31,10,55,28,28,0,0,59,31,33,30,34,6,10,9,0,25,

6400,10,15,15,19,3,1,28,12,56,28,28,0,0,59,31,33,30,34,6,10,9,0,25,
6500,11,16,15,19,2,0,32,11,56,28,28,0,0,60,31,33,30,34,6,10,9,0,25,

6600,11,16,15,20,1,1,32,11,56,29,29,0,0,62,31,33,30,35,6,9,10,0,25,
6700,12,16,15,20,1,1,34,10,56,29,29,0,0,63,31,33,30,35,6,9,10,0,25,

6800,12,16,15,21,2,2,32,9,57,30,30,0,0,64,31,34,30,35,6,8,11,0,25,

6900,12,16,15,21,1,2,33,9,57,30,30,0,0,64,31,34,30,35,6,8,11,0,25,
7000,13,16,15,21,1,2,33,9,57,30,30,0,0,65,31,34,30,35,6,8,11,0,25,

7100,14,16,16,21,1,1,35,8,57,30,30,0,0,67,31,34,30,35,6,8,11,0,25,
7200,14,17,16,21,1,1,36,8,57,30,30,0,0,67,31,34,30,35,6,8,11,0,25,

7300,15,17,17,21,0,0,38,6,57,30,30,0,0,70,31,34,30,35,6,8,11,0,25,
7400,15,18,17,21,0,0,37,6,57,30,30,0,0,71,31,34,30,35,6,8,11,0,25,

7500,16,19,17,21,0,0,38,6,57,30,30,0,0,71,31,34,30,35,6,8,11,0,25,
7600,17,19,17,21,1,0,37,5,58,30,30,0,0,73,31,34,30,35,6,8,11,0,25,

7700,17,19,17,21,1,0,38,4,58,30,30,0,0,74,31,34,30,35,6,8,11,0,25,
7800,17,20,17,21,1,1,39,4,58,31,31,0,0,75,31,35,30,35,5,9,11,0,25,

7900,17,20,17,21,3,1,36,6,60,31,31,0,0,75,31,35,30,35,5,9,11,0,25,
8000,17,20,17,21,3,2,35,6,60,32,32,0,0,75,32,35,30,35,4,10,11,0,25,

8100,17,20,17,21,2,3,37,6,60,33,33,0,0,75,33,35,30,35,4,9,12,0,25,

8200,17,20,18,21,2,3,38,5,60,33,33,0,0,76,33,35,30,35,4,9,12,0,25,
8300,17,21,19,21,2,2,40,3,60,33,33,0,0,78,33,35,30,35,4,9,12,0,25,

8400,17,21,19,21,0,2,39,6,60,33,33,0,0,78,33,35,30,35,4,9,12,0,25,
8500,17,21,19,22,0,1,40,5,60,33,33,0,0,79,33,35,30,35,4,9,12,0,25,

8600,17,21,19,22,0,0,41,5,60,33,33,0,0,79,33,35,30,35,4,9,12,0,25,
8700,17,21,19,22,0,0,41,6,60,33,33,0,0,79,33,35,30,35,4,9,12,0,25,

8800,18,21,19,22,0,0,42,6,60,33,33,0,0,80,33,35,30,35,4,9,12,0,25,
8900,18,21,19,22,0,0,41,7,60,33,33,0,0,80,33,35,30,35,4,9,12,0,25,

9000,18,21,19,23,0,0,41,7,60,33,33,0,0,81,33,35,30,35,4,9,12,0,25,
9100,18,22,19,23,0,0,41,6,60,33,33,0,0,82,33,35,30,35,4,9,12,0,25,

9200,18,22,19,23,0,0,41,6,60,33,33,0,0,82,33,35,30,35,4,9,12,0,25,

9300,19,22,20,23,1,1,38,6,61,34,34,0,0,84,33,36,30,35,3,10,12,0,25,
9400,20,22,20,23,1,1,38,5,61,34,34,0,0,85,33,36,30,35,3,10,12,0,25,

9500,20,22,21,23,1,1,39,4,61,34,34,0,0,86,33,36,30,35,3,10,12,0,25,
9600,21,22,21,23,1,1,40,4,61,34,34,0,0,86,33,36,30,35,3,10,12,0,25,

9700,21,22,21,23,1,1,40,4,61,34,34,0,0,86,33,36,30,35,3,10,12,0,25,
9800,21,23,21,23,0,0,43,4,61,34,34,0,0,87,33,36,30,35,3,10,12,0,25,

9900,21,23,21,23,1,0,41,5,62,34,34,0,0,87,33,36,30,35,3,10,12,0,25,
10000,21,23,21,23,2,0,42,4,63,34,34,0,0,88,33,36,30,35,3,10,12,0,25,

10100,21,23,22,23,2,0,42,3,63,34,34,0,0,89,33,36,30,35,3,10,12,0,25,
10200,22,23,22,23,2,0,42,2,63,34,34,0,0,90,33,36,30,35,3,10,12,0,25,

10300,22,24,22,23,2,1,42,1,63,35,35,0,0,91,33,36,30,36,2,11,12,0,25,
10400,22,25,22,23,1,1,43,0,63,35,35,0,0,92,33,36,30,36,2,11,12,0,25,

10500,22,25,22,23,0,1,42,3,63,35,35,0,0,92,33,36,30,36,2,11,12,0,25,

10600,22,25,22,23,2,2,40,3,65,36,36,0,0,92,34,36,30,36,2,10,13,0,25,
10700,22,25,22,23,2,2,41,3,65,36,36,0,0,92,34,36,30,36,2,10,13,0,25,

10800,22,25,22,23,2,1,43,3,65,36,36,0,0,92,34,36,30,36,2,10,13,0,25,
10900,22,25,22,23,2,1,44,3,65,36,36,0,0,92,34,36,30,36,2,10,13,0,25,

11000,22,25,23,23,2,1,44,2,65,36,36,0,0,93,34,36,30,36,2,10,13,0,25,
11100,22,25,23,23,0,0,46,3,65,36,36,0,0,93,34,36,30,36,2,10,13,0,25,

11200,22,25,23,23,0,0,46,3,65,36,36,0,0,93,34,36,30,36,2,10,13,0,25,
11300,22,25,23,23,0,0,46,3,65,36,36,0,0,93,34,36,30,36,2,10,13,0,25,

11400,22,25,23,23,0,0,46,3,65,36,36,0,0,93,34,36,30,36,2,10,13,0,25,
11500,22,25,23,24,0,0,47,2,65,36,36,0,0,94,34,36,30,36,2,10,13,0,25,

11600,22,25,23,24,0,0,46,3,65,36,36,0,0,94,34,36,30,36,2,10,13,0,25,
11700,22,25,23,24,0,0,46,3,65,36,36,0,0,94,34,36,30,36,2,10,13,0,25,

11800,22,25,23,24,1,1,43,4,66,37,37,0,0,94,35,36,30,36,2,9,14,0,25,

11900,22,25,23,24,1,1,43,4,66,37,37,0,0,94,35,36,30,36,2,9,14,0,25,
12000,22,25,23,24,1,1,44,4,66,37,37,0,0,94,35,36,30,36,2,9,14,0,25,

12100,22,25,23,25,1,1,44,3,66,37,37,0,0,95,35,36,30,36,2,9,14,0,25,
12200,23,25,23,25,1,1,44,2,66,37,37,0,0,96,35,36,30,36,2,9,14,0,25,

12300,23,25,23,25,0,0,45,3,66,37,37,0,0,96,35,36,30,36,2,9,14,0,25,
12400,24,25,23,25,0,0,45,2,66,37,37,0,0,97,35,36,30,36,2,9,14,0,25,

12500,24,25,23,25,0,0,44,3,66,37,37,0,0,97,35,36,30,36,2,9,14,0,25,
12600,24,25,23,25,0,0,45,3,66,37,37,0,0,97,35,36,30,36,2,9,14,0,25,

12700,24,25,25,25,0,0,46,1,66,37,37,0,0,99,35,36,30,36,2,9,14,0,25,
12800,24,25,25,25,0,0,46,1,66,37,37,0,0,99,35,36,30,36,2,9,14,0,25,

12900,24,25,25,25,0,0,47,1,66,37,37,0,0,99,35,36,30,36,2,9,14,0,25,
13000,25,25,25,25,0,0,47,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,

13100,25,25,25,25,0,0,47,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,
13200,25,25,25,25,0,0,49,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,

13300,25,25,25,25,0,0,49,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,
13400,25,25,25,25,0,0,49,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,

13500,25,25,25,25,0,0,50,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,
13600,25,25,25,25,0,0,50,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,

13700,25,25,25,25,0,0,50,0,66,37,37,0,0,100,35,36,30,36,2,9,14,0,25,

