Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
690,0,0,1,0,0,0,19,20,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

700,0,0,1,0,0,0,19,20,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

710,0,0,1,0,0,0,17,22,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

720,0,0,1,0,0,0,17,22,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

730,0,1,1,0,0,0,17,22,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

740,0,1,1,0,0,0,17,21,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

750,0,1,1,0,0,0,17,21,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

760,0,1,1,0,0,0,17,21,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

770,0,1,1,0,0,0,17,21,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

780,0,1,2,0,0,0,17,21,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

790,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

800,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

810,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

820,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

830,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

840,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

850,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

860,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

870,0,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

880,1,1,2,0,0,0,17,20,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

890,1,1,2,0,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

900,1,1,2,0,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

910,1,1,2,0,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

920,1,1,2,0,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

930,1,1,2,0,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

940,1,1,2,0,0,0,17,19,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

